,title,lastrevid
6267,Hassan Isse Jama,1082326113.0
6268,Abdiqani Mohamoud Jidhe,1102025422.0
6269,Dahir Riyale Kahin,1114879468.0
6270,Mohamed Hussein Jama,1057643441.0
6271,Ahmed Mohamed Mohamoud,1114881150.0
6272,Mohamed Ahmed Mohamud,1069732157.0
6273,Nafisat Yusuf Mohammed,1013484175.0
6274,Ismail Haji Nour,1080319184.0
6275,Osman Saleban Jama,1073933365.0
6276,Liban Yusuf Osman,1078601021.0
6277,Ahmed Muhammad Aden Qeybe,1100656814.0
6278,Abdirisaq Waberi Roble,964350062.0
6279,Jibrell Ali Salad,1086444472.0
6280,Abdirahman Saylici,1106387960.0
6281,Abdirahman Ahmed Ali Tuur,1114877231.0
6282,Faysal Ali Warabe,1105125295.0
6283,Ali Mohamed Warancadde,1050457012.0
6284,Ahmed Yusuf Yasin,1082812507.0
6285,Mohamed Yonis,1092949757.0
6286,Ali Mohamed Yussuf,1021493082.0
6287,Isse Ahmed Yusuf,1005192126.0
6288,Dulton Adams,1086408049.0
6289,Bongani Baloyi,1084870878.0
6290,Henry Barrington,1091913293.0
6291,Japie Basson,1091913341.0
6292,Christiaan Frederik Beyers,1099763792.0
6293,Hendrietta Bogopane-Zulu,1091913446.0
6294,Bongani Bongo,1093781956.0
6295,Henry Burton (South African politician),1103715218.0
6296,Shaun Byneveldt,1086431155.0
6297,Marshall Campbell,1112455259.0
6298,Geoffrey Cronjé,1087229553.0
6299,Rowan Cronjé,1090126948.0
6300,David Dichaba,1087229999.0
6301,Stephanus Jacobus du Toit,1070184582.0
6302,Jennifer Ferguson,1084878734.0
6303,Benjamin Wesley Greenacre,1088248229.0
6304,Owen Horwood,1084875345.0
6305,Danie Hough,1096032434.0
6306,John William Jagger,1088423836.0
6307,Christina Jasson,1095281104.0
6308,Makhosi Khoza,1110352747.0
6309,Adam Kok III,1084880247.0
6310,Cornelius Kok II,1027218749.0
6311,Joel Krige,1092237074.0
6312,Johannes Christoffel Krogh,1097324284.0
6313,Dawid Kruiper,1084880270.0
6314,Cornelis Jacobus Langenhoven,1100944645.0
6315,Maruping Lekwene,1088788887.0
6316,Lindiwe Mabuza,1100374167.0
6317,Elizabeth Mafekeng,1084880274.0
6318,Mmusi Maimane,1115303784.0
6319,Geoff Makhubo,1098843482.0
6320,Mabel Malherbe,1091904503.0
6321,Neo Maneng,1090707645.0
6322,Themba Maseko,1084880381.0
6323,Bandile Masuku,1115516317.0
6324,Qaqambile Matanzima,1084880360.0
6325,Khayelihle Mathaba,1084880305.0
6326,Graham McIntosh,1071895270.0
6327,Ntombi Lentheng Mekgwe,1084875290.0
6328,Jan Meyer,1100262444.0
6329,Clarence Mini,1084878322.0
6330,Wilton Mkwayi,1101374740.0
6331,Zwakele Mncwango,1114285475.0
6332,Ellen Molekane,1084871818.0
6333,Silas Molema,1087407617.0
6334,John Moodey,1098205766.0
6335,Frederick Moor,1086100029.0
6336,Viola Motsumi,1084876921.0
6337,Dali Mpofu,1113078843.0
6338,Mpumi Mpofu,1084874811.0
6339,Bongani Msomi,1084870895.0
6340,Prema Naidoo,1086619086.0
6341,Sister Bernard Ncube,1092981088.0
6342,John Nkadimeng,1106722224.0
6343,Sibongile Judith Nkomo,1112786688.0
6344,Stafford Parker,1105552581.0
6345,Fawzia Peer,1084880279.0
6346,Penny Penny,1092903833.0
6347,Pieter Gysbert Noodt,975860917.0
6348,Amichand Rajbansi,1066986085.0
6349,JN Reddy (politician),1113392946.0
6350,Zamani Saul,1084877243.0
6351,Helen Sauls-August,1098455848.0
6352,Charles Saunders (colonial administrator),1098520391.0
6353,Floyd Shivambu,1093791445.0
6354,Archie Sibeko,1096673163.0
6355,Letitia Sibeko,1107939937.0
6356,Edward Philip Solomon,1106269773.0
6357,Max Sonnenberg,1096328535.0
6358,Walter Stanford,1112747607.0
6359,Richard Stuttaford,980482363.0
6360,Michael Tellinger,1102506186.0
6361,Moses Twebe,1084874768.0
6362,Johannes Hendrikus Viljoen,1091590968.0
6363,Andries Waterboer,1084880251.0
6364,Nicolaas Waterboer,1105620135.0
6365,Alan Winde,1107724739.0
6366,Thuli Dladla,1046068469.0
6367,Paul Dlamini,1081249695.0
6368,Prince Sozisa Dlamini,808556266.0
6369,Njabulo Mabuza,1081249733.0
6370,Themba Masuku,1092838946.0
6371,Charles Myeza,1112285121.0
6372,Ben Nsibandze,1100374538.0
6373,Jackson Abugo,1095291739.0
6374,Anisia Achieng,1101103198.0
6375,Emmanuel Adil Anthony,1112647227.0
6376,Africano Mande Gedima,1115247401.0
6377,Angelo Dayu Agor,1078042589.0
6378,Morris Yel Akol,1084078778.0
6379,Wol Akec Akol,1093916563.0
6380,Deng Deng Akon,1107221543.0
6381,Mayol Kur Akuei,1044511023.0
6382,Obuch Ojwok Akuo,1065212992.0
6383,Albino Bol,1105090334.0
6384,Jacob Aligo,1095292336.0
6385,Paul Malong Awan,1105447742.0
6386,Ayaa Benjamin Warille,1113514909.0
6387,Joseph Bakosoro,1113578914.0
6388,Francis Barsan,1078637416.0
6389,Tito Biel,1055829953.0
6390,Abraham Makoi Bol,919546351.0
6391,Theresa Anyuat Bola,1090872160.0
6392,Mary Boyoi,1104061850.0
6393,Paul Lodu Bureng,1086320016.0
6394,Cirino Hiteng Ofuho,1106297094.0
6395,Nyandeng Malek Deliech,1090872164.0
6396,Deng Deng Akuei,919471963.0
6397,William Deng Nhial,1114800318.0
6398,Aldo Deng,1032863130.0
6399,Ronald Ruai Deng,919609685.0
6400,Teker Riek Dong,918811425.0
6401,John Malish Dujuk,1108659929.0
6402,George Echom,1067331237.0
6403,Baptist Sabit Frances,1068382948.0
6404,Taban Deng Gai,1113427102.0
6405,Jacob Kuwinsuk Gale,1108503934.0
6406,Joseph Garang,1099266151.0
6407,Isaac Cleto Hassan,1099791155.0
6408,Rezik Zechariah Hassan,949043206.0
6409,Sarah Cleto Hassan,1111889684.0
6410,Emmanuel Ija,1095984007.0
6411,Aggrey Jaden,1059224881.0
6412,Chol Tong Mayay Jang,888292366.0
6413,Timothy Taban Juch,1058136616.0
6414,Michael Roberto Kenyi,1087319671.0
6415,Salva Kiir Mayardit,1115281646.0
6416,Peter Bol Koang,918743234.0
6417,Clement Wani Konga,1102830572.0
6418,Baba Medan Konya,919549108.0
6419,Kuol Deim Kuol,1006056090.0
6420,Samson L. Kwaje,1055834802.0
6421,Felix Ladu,1091814441.0
6422,Paterno Legge,1075466143.0
6423,Stephen Lemi Lokuron,1075465380.0
6424,Natisio Loluke,919628419.0
6425,Joseph Lual Acuil,1063289231.0
6426,Vincent Kujo Lubong,1069101167.0
6427,Mabior Garang De-Mabior,1113657913.0
6428,Mary Karlino Madut,1094131882.0
6429,Simon Mijok Majak,1100729735.0
6430,Madang Majok,930031820.0
6431,Abraham Gum Makuach,1112713366.0
6432,Juma Ali Malou,919560655.0
6433,Mary Mawai,1105243093.0
6434,James Ajongo Mawut,1093453653.0
6435,Peter Mayen,1109187939.0
6436,Juliet Raphael Michael,1094131128.0
6437,John Peter Miskin,1091499255.0
6438,Afikaano Monday,919576350.0
6439,Joseph Monytuil,1103909978.0
6440,Hellen Murshali,1103920974.0
6441,Paulino Matip Nhial,1109450057.0
6442,Elias Waya Nyipuoc,960248404.0
6443,Rebecca Joshua Okwaci,1078883066.0
6444,Nathaniel Oyet,1113434840.0
6445,Joseph Nyiegele Pacifo,929980362.0
6446,Bona Panek,919581650.0
6447,Ajonye Paperture,1024512303.0
6448,Paulino Lukudu Obede,1105374820.0
6449,Simon Kun Puoch,1032614087.0
6450,Patrick Raphael,918739405.0
6451,Richard Remo,1068134189.0
6452,Ruben Madol Arol Kachuol,1096745777.0
6453,Adil Athanasio Surrur,1106626605.0
6454,John Lodu Tombe,1075472084.0
6455,Tong Akeen Ngor,1049724514.0
6456,Dier Tong Ngor,1110997068.0
6457,Michael Tongun,1080331759.0
6458,James Tor Monybuny,1005891533.0
6459,Rin Tuec,919609346.0
6460,Efisio Kon Uguak,1075404348.0
6461,Augustino Jadalla Wani,1094862433.0
6462,Manasseh Lomole Waya,1096606367.0
6463,Juma Saeed Worju,967664366.0
6464,Justin Yak,1110072478.0
6465,Claro Abánades López,1113779647.0
6466,Joaquín Abarca,1033407869.0
6467,Domingo de Acassuso,1093900852.0
6468,Pedro Acedo Penco,1084146623.0
6469,Sofía Acedo Reyes,1082213275.0
6470,Rodolfo Aínsa,1101221364.0
6471,Luis Alarcón de la Lastra,1104137934.0
6472,Gil Álvarez Carrillo de Albornoz,1097643747.0
6473,Luis Almarcha Hernández,1068994303.0
6474,Alonso III Fonseca,1095942154.0
6475,Ana Alós,1101011811.0
6476,"Fadrique de Toledo, 1st Marquess of Valdueza",1068945024.0
6477,"Fernando Álvarez de Toledo, 3rd Duke of Alba",1110129320.0
6478,García Álvarez de Toledo y Osorio,1095787511.0
6479,"García de Toledo Osorio, 6th Marquess of Villafranca",1045635951.0
6480,"Pedro de Toledo Osorio, 5th Marquess of Villafranca",1104843127.0
6481,Diego de Alvear y Ponce de León,1109548816.0
6482,Martín de Álzaga,1114852877.0
6483,Buenaventura Carlos Aribau,988474574.0
6484,Manuel de Aróstegui Sáenz de Olamendi,1096423662.0
6485,Antonio Arrúe Zarauz,1113779972.0
6486,Eduardo Asquerino,1059034676.0
6487,Lourdes Auzmendi,1029806372.0
6488,Vicente Bacallar,1083620426.0
6489,Ignacio Baleztena Ascárate,1114317297.0
6490,Atanasio Ballesteros,1108477980.0
6491,"José Baquíjano y Carrillo, Count of Vistaflorida",1093246879.0
6492,Juan Palarea y Blanes,1110529907.0
6493,Joseph Blás de Gainza,993600864.0
6494,Juan Antonio Bolea,1100828029.0
6495,Gaspar de Borja y Velasco,1104699341.0
6496,"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",1070343072.0
6497,Blas Camacho,1101437075.0
6498,José Manuel Campa,1074156210.0
6499,Mateu Cañellas,1099176383.0
6500,Antonio Carro Martínez,1104381249.0
6501,"Nicolás de Carvajal, Marquis of Sarria",1098105485.0
6502,Francesc de Castellví i de Vic,1066124922.0
6503,Yaiza Castilla Herrera,1114401468.0
6504,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",1105892119.0
6505,"Luis Francisco de la Cerda, 9th Duke of Medinaceli",1101260163.0
6506,Ramón Chíes,1093542725.0
6507,Diego Clemencín,1081213360.0
6508,Octavio Cuartero Cifuentes,1096425264.0
6509,"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",1084945739.0
6510,Fernando de Parias Merry,1102909033.0
6511,Rafael Díez de la Cortina y Olaeta,1112390753.0
6512,Teresa Domingo Segarra,1091720186.0
6513,Juan Donoso Cortés,1106894631.0
6514,Horacio Echevarrieta,1046893081.0
6515,Julián Elorza Aizpuru,1111274553.0
6516,Juan de Escobedo,1043838278.0
6517,Juan Escoiquiz,1032123165.0
6518,Gaspar de Espinosa,1068983396.0
6519,Víctor Eusa Razquin,1113527776.0
6520,Carlos Fabra Carreras,1088684877.0
6521,"Diego Felipez de Guzmán, 1st Marquess of Leganés",1096106290.0
6522,Miguel Ángel Fernández-Palacios,1101094299.0
6523,"Fernando Gómez (footballer, born 1965)",1098126018.0
6524,Antonio Flores de Lemus,1069012803.0
6525,Josep Fornas,1100828052.0
6526,Chato Galante,1110515122.0
6527,Guillermo Galeote,1099982046.0
6528,Mar Garcia,1069863344.0
6529,Álvaro Gil-Robles,1068958543.0
6530,Magda Godia,1101223631.0
6531,Juan Carlos Guerra Zunzunegui,1104380457.0
6532,"Gaspar Méndez de Haro, 7th Marquis of Carpio",1019104410.0
6533,"Pedro Henriquez de Acevedo, Count of Fuentes",1103929563.0
6534,Pedro de Herrera,1059696308.0
6535,Eleazar Huerta Valcárcel,1069026111.0
6536,Javier Imbroda,1109934881.0
6537,Blas Infante,1090235807.0
6538,Erasmo Janer Gironella,1107107927.0
6539,Manuel Jiménez de Parga,1096109133.0
6540,Joaquín Jiménez Hidalgo,1100828477.0
6541,Alejandro Lamalfa,1098665055.0
6542,Ignacio Hernando de Larramendi y Montiano,1109395465.0
6543,Bernardino León,1080860368.0
6544,Hernando de Lerma,1096116275.0
6545,José Pascual de Liñán y Eguizábal,1111270449.0
6546,José Luis Liso,1099829902.0
6547,José María Llanos,1114408218.0
6548,Carmen Llorca,1084910372.0
6549,Pero López de Ayala,1096106599.0
6550,Álvaro de Luna,1096639628.0
6551,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",1043098967.0
6552,Xabier Markiegi,1113721723.0
6553,Marquis of Amboage,1086094474.0
6554,Ignacio Martín Amaro,1103971165.0
6555,Luis Méndez de Haro,1103527874.0
6556,Bernardino de Mendoza,1114691610.0
6557,Marcelino Menéndez y Pelayo,1096446601.0
6558,Gabriel Milan,1065174231.0
6559,Luis Minguela,1110850781.0
6560,Salvador Minguijón Adrián,1113473296.0
6561,Pep Mòdol,1104404965.0
6562,Guillermo Morphy,1066444598.0
6563,Pere Navarro Olivella,1084603008.0
6564,Juan Everardo Nithard,1103547500.0
6565,Pablo de Olavide,1112996673.0
6566,José María de Orbe y Gaytán,1111269697.0
6567,Álvaro d'Ors Pérez-Peix,1106358929.0
6568,Félix Ortega Fernández,1083313299.0
6569,Román Oyarzun Oyarzun,1112985729.0
6570,Juan Pacheco,1050728168.0
6571,Berenguer de Palou II,1059003082.0
6572,Javier María Pascual Ibañez,1088789363.0
6573,Pedro Antonio de Aragón,1093371088.0
6574,José Pellicer Gandía,1112951182.0
6575,Juan Manuel de la Peña Bonifaz,1110216579.0
6576,Antonio Pérez (statesman),1112055320.0
6577,Antonio Victor Pildáin y Zapiáin,1115030339.0
6578,Manuel Pizarro Moreno,1095965862.0
6579,Luis Gabriel Portillo,1083417528.0
6580,Pablo de Porturas y Landázuri,1083314563.0
6581,Manuel Prado y Colón de Carvajal,1110047861.0
6582,Jesús Quijano,1083314800.0
6583,Pascual Rabal Petriz,1110714338.0
6584,Domingo Ram y Lanaja,1103935973.0
6585,Enrique Ramón Fajarnés,1105196034.0
6586,Maria Dolors Renau,1110717255.0
6587,Tomás Reñones,1067962807.0
6588,Luis de Requesens y Relat,1066130983.0
6589,Galceran de Requesens y Santa Coloma,800277980.0
6590,Rafael del Riego,1109697301.0
6591,Miguel Romero (activist),1069043798.0
6592,Julio Ruiz de Alda,1070900508.0
6593,Gabriel von Salamanca-Ortenburg,1103927512.0
6594,Sampiro,1095007515.0
6595,Rafael Sánchez Guerra,1096426163.0
6596,Belén de Sárraga,1085675324.0
6597,José Sisto,1092505399.0
6598,Pedro Soto (politician),1099628635.0
6599,"Juan de Tassis, 1st Count of Villamediana",1091687937.0
6600,Francisco Elías de Tejada y Spínola,1112143161.0
6601,José Perelló Torrens,1106097271.0
6602,Leopoldo Torres (politician),1103027991.0
6603,Mikel Unzalu,1101357586.0
6604,Arantza Urkaregi,1114502991.0
6605,María Rosa Urraca Pastor,1112159572.0
6606,Fernando de Valdés y Salas,1031521862.0
6607,Mauro Varela,1104383327.0
6608,Rodrigo Vázquez de Arce,934714696.0
6609,Eugenio Vegas Latapie,1107109600.0
6610,José Joaquín de Viana,1083620763.0
6611,Vicenç Vidal Matas,1083747578.0
6612,Narcís Vinyoles,1096424716.0
6613,Mariano Zufía Urrizalqui,1112160238.0
6614,Sujatha Paramanathan,1113502682.0
6615,Marshal Perera,1106530273.0
6616,Sirimal Wijesinghe,1101551180.0
6617,Robelto Hector,1103515422.0
6618,Eustace John,1079695657.0
6619,Shirley Skerrit-Andrew,1066964128.0
6620,Kenneth John,1100264544.0
6621,Gertrude Protain,1014394761.0
6622,Alphonso Theodore Roberts,1077403825.0
6623,Adil Abdel Aati,961560512.0
6624,Malik Agar,1105457485.0
6625,Ali wad Hilu,1085011367.0
6626,Mirghani Alnasri,1059686019.0
6627,Samuel Aru Bol,919521306.0
6628,Tahani Abdalla Attia Gasmalla,1102528472.0
6629,Ibrahim Balandiya,1055831182.0
6630,Daud Bolad,1061629688.0
6631,Ahmed Diraige,1103941566.0
6632,Bishop Philip Abbas Ghaboush,1012661225.0
6633,Zakaria Chol Gideon Gakmar,1002869856.0
6634,Shartai Jaafar Abdel Hakam,1105520433.0
6635,Ja'afar Abdul El Hakh,789974403.0
6636,Osman Kebir,1025563424.0
6637,George Kongor Arop,1026498747.0
6638,Saeed Madibo,894929684.0
6639,Amin Mekki Medani,1098277987.0
6640,Jimmy Lemi Milla,1110668092.0
6641,Muhammad Sa'id al-Qaddal,1100493448.0
6642,Muhammad Sharif (Kalifa),1050319332.0
6643,Abdallahi ibn Muhammad,1092462251.0
6644,Abdel Halim Muhammad,1095715393.0
6645,Abdul-Hamid Musa Kasha,1073676200.0
6646,Al Taib Mustafa,1106782827.0
6647,Muhammad Nadi Pasha,1073123086.0
6648,Theophilus Ochang,1026899751.0
6649,Salih Mahmoud Osman,986231936.0
6650,Ibrahim El-Salahi,1114079134.0
6651,Santino Deng Teng,1033617848.0
6652,Simon Makwac Mayen,1106184658.0
6653,Eliaba James Surur,1104223419.0
6654,Alhaj Adam Yousef,1040529764.0
6655,Yusuf al-Ajab,1082923942.0
6656,Ashwin Adhin,1110227052.0
6657,Caprino Alendy,1046386920.0
6658,Marinus Bee,1044261887.0
6659,Johannes Brons,1061430025.0
6660,Angelic Alihusain-del Castilho,972745173.0
6661,Johannes Cateau van Rosevelt,1074119308.0
6662,Fred Derby,1109371785.0
6663,Rashied Doekhi,1105642607.0
6664,David George Findlay,1100754018.0
6665,Olton van Genderen,1061719983.0
6666,Salikin Hardjo,1068851430.0
6667,George Hindori,1087130117.0
6668,Theo Jubitana,1098812478.0
6669,Sylvia Kajoeramari,1112727480.0
6670,Krishna Mathoera,1110192935.0
6671,Amar Ramadhin,1007146722.0
6672,Sewraam Rambaran Mishre,1110193614.0
6673,Willy Soemita,1114207932.0
6674,Wim Bos Verschuur,1096953822.0
6675,Saskia Walden,1112304854.0
6676,Grace Watamaleo,1112727543.0
6677,Jozef Weidmann,1037459272.0
6678,Abraham Brodersson,1115163994.0
6679,Thoralf Alfsson,1105567274.0
6680,Leila Ali Elmi,1111882241.0
6681,Bengt Snivil,1055951113.0
6682,Rudolf Fredrik Berg,1113096827.0
6683,Birger Jarl,1106260454.0
6684,Birger Brosa,1024623646.0
6685,Axel Brusewitz,1039843620.0
6686,Nils Claëson,1093435562.0
6687,Petrus Olai Dalekarlus,1073651332.0
6688,Charles the Deaf,1114537749.0
6689,Christoffer Dulny,1115365930.0
6690,Klas Eklund,941420482.0
6691,Martin Ekström,1065514763.0
6692,Nils Elowsson,1080015839.0
6693,Folke the Fat,1101657785.0
6694,Hans Reinhold von Fersen,1068082355.0
6695,Clas Frietzcky,963414238.0
6696,Birger Furugård,1016969064.0
6697,Hemming Gadh,1018541199.0
6698,Anders Henriksson (politician),1095370812.0
6699,Carl P. Herslow,1112231330.0
6700,Harald Hjärne,1085490833.0
6701,Holmger Knutsson,1022950956.0
6702,Ida Karkiainen,1111922174.0
6703,Albrecht Elof Ihre,962137372.0
6704,Gustav Kasselstrand,1111499686.0
6705,Mats Kettilmundsson,974588670.0
6706,Per Klarberg,1067229019.0
6707,Sture Korpi,1098860122.0
6708,Peeter Luksep,1067164381.0
6709,Eskil Magnusson,1103368159.0
6710,Stig Malm,1100349229.0
6711,Ture Malmgren,993905483.0
6712,Magnus Minniskiöld,1055950775.0
6713,Omar Mustafa,1114431170.0
6714,Gustaf Nyblæus (1816),907294516.0
6715,Sven-Olle Olsson,1037993994.0
6716,Vera Oredsson,1113634951.0
6717,Gabriel Gustafsson Oxenstierna,1113096968.0
6718,Carl Fredrik Pechlin,1036926715.0
6719,Carl Piper,1095944691.0
6720,Filip Julius Bernhard von Platen,1048198762.0
6721,Tomas Polus,1113516314.0
6722,Nils Reuterholm,1090429369.0
6723,Qristina Ribohn,1004037375.0
6724,Oliver Rosengren,1115281232.0
6725,Karl Gustaf Scherman,1065373172.0
6726,Erik Carlsson Sjöblad,1009863371.0
6727,Jimmy Ståhl,1111884033.0
6728,Adolf Ludvig Stierneld,1089584584.0
6729,Gustaf Algernon Stierneld,1085266368.0
6730,Vávra Suk,1015480636.0
6731,Peter Sunde,1113754172.0
6732,Anders Sundström,1113107487.0
6733,August Tamm,1071178122.0
6734,Robert Macfie Thorburn,1081619244.0
6735,Jessica Thunander,1054908517.0
6736,Lars Törnman,1036368817.0
6737,Gustaf af Wetterstedt,1115533138.0
6738,Bertil Zachrisson,1081155174.0
6739,Céline Amaudruz,1078966867.0
6740,Beat Arnold,1103551315.0
6741,Mustafa Atici,1093168910.0
6742,Gallus Jacob Baumgartner,1034339108.0
6743,Martin Bäumle,1113180976.0
6744,Pierre François Bellot,1085380321.0
6745,Jacqueline Berenstein-Wavre,1098279107.0
6746,Peter Bodenmann,1097652987.0
6747,Ulrich Bremi,1109100989.0
6748,Achille Casanova,1109101260.0
6749,Conradin Cramer,1109136165.0
6750,Niklaus Dachselhofer,989253083.0
6751,Sigmund von Erlach,1047996896.0
6752,Heinrich Escher,1051201875.0
6753,Johann Rudolf Faesch,1109260563.0
6754,Peter Falck,1113518708.0
6755,Franz Rudolf Frisching,1025992173.0
6756,Urs Glutz von Blotzheim,1079107579.0
6757,Jürg Grossen,1113181116.0
6758,Tim Guldimann,1114164708.0
6759,Georg Friedrich Heilmann,1065849307.0
6760,Thomas Helbling,1097655440.0
6761,Eva Herzog,1113518226.0
6762,David Hess (painter),1088977153.0
6763,Karl Otto Hunziker,1073762856.0
6764,Beat Jans,1109261316.0
6765,Walter Kälin,1097656534.0
6766,Frédéric-César de La Harpe,1103177637.0
6767,Georgie Lamon,1065924058.0
6768,Paul Lüönd,1073049884.0
6769,Ferdinand Masset,947627249.0
6770,Frank Melloul,1110313720.0
6771,Guy Mettan,1099961825.0
6772,Jakob Meyer zum Hasen,1109307770.0
6773,Kurt Meyer (Lucerne),1114680785.0
6774,Sophie Michaud Gigon,1016857420.0
6775,Peter Ochs,1013192676.0
6776,Giovanni Orelli,1066004666.0
6777,Ludwig Pfyffer,1077498198.0
6778,Valérie Piller Carrard,1054866115.0
6779,Ital Reding the Elder,1050573175.0
6780,Jules Repond,1026286888.0
6781,Farah Rumy,1101258104.0
6782,Vinzenz Rüttimann,1101460842.0
6783,Sergio Salvioni,1104342564.0
6784,Alfred Emanuel Sarasin,1112830593.0
6785,Nicolas Théodore de Saussure,1112325459.0
6786,Peter-Josef Schallberger,1022570699.0
6787,Josef Scherrer,1045327007.0
6788,Guy-Olivier Segond,1105606820.0
6789,André Simonazzi,1096441273.0
6790,Carlo Sommaruga,1112581627.0
6791,Niklaus Friedrich von Steiger,1108836802.0
6792,Charles-Alexandre Steinhäuslin,942439844.0
6793,Hansjörg Trachsel,1019997611.0
6794,Paul Usteri,1081662107.0
6795,Eric Weber,1078967037.0
6796,Johann Rudolf Wettstein,1109870613.0
6797,Karl Emil Wild,1068658484.0
6798,Louis Wyrsch,1078281666.0
6799,Paul Wyss,1110030427.0
6800,Theodor Ab Yberg,1022570814.0
6801,Sebastian Peregrin Zwyer,1090177502.0
6802,Abdul-Aziz al-Khair,1055121509.0
6803,Adil Arslan,1115642647.0
6804,Mohammed Akkad,1088148970.0
6805,Sultan al-Atrash,1115642685.0
6806,Ayyash Al-Haj,1114418908.0
6807,Ghias Barakat,1099141929.0
6808,Subhi Bey Barakat,1115422743.0
6809,Abdul Qader Barmada,1088149351.0
6810,Tawfiq Bay,1031788885.0
6811,Ibrahim Biro,955779707.0
6812,Amir al-Dandal,994545216.0
6813,Abd al-Razzaq al-Dandashi,1063356756.0
6814,Ahmad Diyab,1100437054.0
6815,Hadad-yith'i,1102614042.0
6816,Hisham Marwah,1111799084.0
6817,Edmond Al-Homsi,1090859570.0
6818,Ghassan Ibrahim,1099026087.0
6819,Ihsan Al Jabri,1056547219.0
6820,Jihad Makdissi,1095025923.0
6821,Mohammad Jumah,1031226079.0
6822,Sami al-Jundi,1085225687.0
6823,Kamal al-Qassab,1046716585.0
6824,Kamil Pasha al-Qudsi,1114426805.0
6825,Fayez al-Khoury,1101097473.0
6826,Mar'i Pasha al-Mallah,1114426843.0
6827,Antun Maqdisi,1012298345.0
6828,Mahmoud Ahmad Marei,1096423511.0
6829,Muhammad Talab Hilal,1091046608.0
